title,creation_date,medium,department,item_width,item_height,item_depth,classification,full_name,nationality,img_url,value,small_img_url,total
Spoon,18th century,silver,Decorative Arts and Design,1.875,6.25,1.0,Metals,unknown Dutch,Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/5505/CMA-27-10-985.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/5505/sizes/CMA-27-10-985-420.jpg,4.0
"The Poet, Roy Campbell",c. 1925,oil on canvas,Fine Arts,25.0,34.0,2.5,paintings,Augustus John,British,https://cmoa-collection-images.s3.amazonaws.com/thing/52624/1006046.jpg,2.95,https://cmoa-collection-images.s3.amazonaws.com/thing/52624/sizes/1006046-420.jpg,59.0
The Dead Sea,1921,drypoint and etching on paper,Fine Arts,19.25,14.25,0.0,prints,James McBey,Scottish,https://cmoa-collection-images.s3.amazonaws.com/thing/104789/1006054_image.jpg,1.2,https://cmoa-collection-images.s3.amazonaws.com/thing/104789/sizes/1006054_image-420.jpg,24.0
The Dance,1913-1914,oil on canvas,Fine Arts,59.0,59.0,2.5,paintings,Jean Julien Lemordant,French,"https://cmoa-collection-images.s3.amazonaws.com/thing/6569/LeMordant,%20The%20Dance,%2027.6,%20overall,%204-23-03.jpg",6.6,"https://cmoa-collection-images.s3.amazonaws.com/thing/6569/sizes/LeMordant,%20The%20Dance,%2027.6,%20overall,%204-23-03-420.jpg",132.0
A Child with a Kid (Lady Georgiana Fane),c. 1910-1920,mezzotint in color,Fine Arts,22.0,28.0,0.0,prints,John Cother Webb|Sir Thomas Lawrence,English|British,https://cmoa-collection-images.s3.amazonaws.com/thing/54182/1006080.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/54182/sizes/1006080-420.jpg,17.0
Country Girl of Tuscany,1794,color engraving on paper,Fine Arts,16.0,22.0,0.0,prints,Thomas Gaugain|James Northcote,French|British,https://cmoa-collection-images.s3.amazonaws.com/thing/100077/1006081.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/100077/sizes/1006081-420.jpg,8.0
Souvenir,1895,oil on canvas,Fine Arts,27.0,45.5,5.25,paintings,Adolphe-William Bouguereau,French,https://cmoa-collection-images.s3.amazonaws.com/thing/10181/CMA-27-8-3_1.jpg,6.6,https://cmoa-collection-images.s3.amazonaws.com/thing/10181/sizes/CMA-27-8-3_1-420.jpg,132.0
Christ in Landscape,c. 1518,oil on canvas,Fine Arts,30.5,35.125,5.25,paintings,Francesco Bissolo,Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/118317/1006099-image.jpg,2.15,https://cmoa-collection-images.s3.amazonaws.com/thing/118317/sizes/1006099-image-420.jpg,43.0
Rent Day,late 16th-early 17th century,oil on panel,Fine Arts,45.0,33.25,2.75,paintings,Pieter Brueghel II,Flemish,https://cmoa-collection-images.s3.amazonaws.com/thing/219268/1006100.jpg,1.1,https://cmoa-collection-images.s3.amazonaws.com/thing/219268/sizes/1006100-420.jpg,22.0
Woman in Black,before 1920,oil on board,Fine Arts,27.5,37.0,0.0,paintings,Olga  Boznańska,Polish,https://cmoa-collection-images.s3.amazonaws.com/thing/16809/1006137.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/16809/sizes/1006137-420.jpg,3.0
Portrait of a Dutch Nobleman,1727,oil on panel,Fine Arts,21.75,26.0,2.25,paintings,Frans Van Mieris The Younger,Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/126478/1006149.jpg,1.45,https://cmoa-collection-images.s3.amazonaws.com/thing/126478/sizes/1006149-420.jpg,29.0
Still Life,1928,oil on canvas,Fine Arts,77.625,52.063,1.75,paintings,André Derain,French,https://cmoa-collection-images.s3.amazonaws.com/thing/114675/1006154.jpg,6.6,https://cmoa-collection-images.s3.amazonaws.com/thing/114675/sizes/1006154-420.jpg,132.0
Bust of Socrates,c. 1768-1780,black basalts,Decorative Arts and Design,0.0,0.0,0.0,Ceramics,Josiah Wedgwood & Sons Ltd.,British,https://cmoa-collection-images.s3.amazonaws.com/thing/1869/CMA-29-1-1.jpg,9.85,https://cmoa-collection-images.s3.amazonaws.com/thing/1869/sizes/CMA-29-1-1-420.jpg,197.0
Landscape with River and Trees,,oil on panel,Fine Arts,15.5,13.0,0.0,paintings,Meindert Hobbema,Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/150449/29.2.12.jpg,1.45,https://cmoa-collection-images.s3.amazonaws.com/thing/150449/sizes/29.2.12-420.jpg,29.0
Shepherd Boy with Recorder,c. 1700-1720,oil on panel,Fine Arts,17.875,22.25,3.75,paintings,unknown Italian,Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/153492/1006178.jpg,2.15,https://cmoa-collection-images.s3.amazonaws.com/thing/153492/sizes/1006178-420.jpg,43.0
Frederick Ricketts,1793,oil on canvas,Fine Arts,37.0,45.0,3.0,paintings,William R. A. Owen,British,https://cmoa-collection-images.s3.amazonaws.com/thing/187376/1006179%202.jpg,2.95,https://cmoa-collection-images.s3.amazonaws.com/thing/187376/sizes/1006179%202-420.jpg,59.0
J. Dupre Percher,c. 1820,oil on canvas,Fine Arts,38.125,48.125,0.0,paintings,"Thomas Phillips, R.A.",English,https://cmoa-collection-images.s3.amazonaws.com/thing/150682/29.2.18.jpg,1.5,https://cmoa-collection-images.s3.amazonaws.com/thing/150682/sizes/29.2.18-420.jpg,30.0
Virgin and Child,c.1490-1540,oil on panel,Fine Arts,36.0,43.125,4.875,paintings,Pietro Paolo Agabiti,Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/212181/1006181.jpg,2.15,https://cmoa-collection-images.s3.amazonaws.com/thing/212181/sizes/1006181-420.jpg,43.0
"Portrait of Richard Weston, First Earl of Portland",1630s,oil on canvas,Fine Arts,23.0,25.0,3.75,paintings,Anthony van Dyck,Flemish,https://cmoa-collection-images.s3.amazonaws.com/thing/126320/1006189.jpg,1.1,https://cmoa-collection-images.s3.amazonaws.com/thing/126320/sizes/1006189-420.jpg,22.0
Lady Dering (Deborah Winchester),1767,oil on canvas,Fine Arts,40.25,53.5,0.0,paintings,Francis Cotes,British,https://cmoa-collection-images.s3.amazonaws.com/thing/118321/1006197.jpg,2.95,https://cmoa-collection-images.s3.amazonaws.com/thing/118321/sizes/1006197-420.jpg,59.0
Triumphal Return to Rome of Scipio Africanus,mid-15th century,tempera on panel,Fine Arts,76.0,28.5,4.5,paintings,Giovanni di Ser Giovanni Guidi (called Scheggia),Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/163118/1006199.jpg,2.15,https://cmoa-collection-images.s3.amazonaws.com/thing/163118/sizes/1006199-420.jpg,43.0
Portrait of a Gentleman,c.1765-1770,oil on canvas,Fine Arts,33.5,38.5,3.5,paintings,Thomas Gainsborough,British,https://cmoa-collection-images.s3.amazonaws.com/thing/120536/1006200.jpg,2.95,https://cmoa-collection-images.s3.amazonaws.com/thing/120536/sizes/1006200-420.jpg,59.0
Covered vase,no date,white glass,Decorative Arts and Design,0.0,8.25,0.0,Glass,unknown English,English,https://cmoa-collection-images.s3.amazonaws.com/thing/0906/CMA-29-3-17-A-B.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/0906/sizes/CMA-29-3-17-A-B-420.jpg,11.0
Grotesque Head,no date,wood,Decorative Arts and Design,7.0,7.875,1.25,Wood,unknown English,English,https://cmoa-collection-images.s3.amazonaws.com/thing/97998/1006345-7.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/97998/sizes/1006345-7-420.jpg,19.0
Misericord,no date,wood,Decorative Arts and Design,19.875,8.75,5.5,Wood,unknown English,English,https://cmoa-collection-images.s3.amazonaws.com/thing/98002/1006364-2.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/98002/sizes/1006364-2-420.jpg,19.0
Christ Washing Feet of Disciples,c. 1500-1550,wood with polychrome paint,Decorative Arts and Design,13.875,17.625,1.125,sculpture,unknown German,German,https://cmoa-collection-images.s3.amazonaws.com/thing/4152/CMA-30-13-311.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4152/sizes/CMA-30-13-311-420.jpg,15.0
the Lord's Supper,c. 1500-1550,carved and polychrome wood,Decorative Arts and Design,13.75,17.75,1.625,sculpture,unknown German,German,https://cmoa-collection-images.s3.amazonaws.com/thing/4396/CMA-30-13-312.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4396/sizes/CMA-30-13-312-420.jpg,15.0
Christ before the Roman Governor,c. 1500-1599,wood with polychrome,Decorative Arts and Design,14.0,18.75,1.75,sculpture,unknown German,German,https://cmoa-collection-images.s3.amazonaws.com/thing/4397/CMA-30-13-313.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/4397/sizes/CMA-30-13-313-420.jpg,15.0
Woman Flanked by Two Equestrian Figures,c. 1450-1550,wood and polychrome paint,Decorative Arts and Design,18.375,15.875,3.625,sculpture,unknown Flemish,Flemish,https://cmoa-collection-images.s3.amazonaws.com/thing/1192/CMA-30-13-314.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/1192/sizes/CMA-30-13-314-420.jpg,3.0
Figure of a Woman,c. 1450-1550,wood and paint,Decorative Arts and Design,7.5,10.0,2.875,sculpture,unknown Flemish,Flemish,https://cmoa-collection-images.s3.amazonaws.com/thing/1193/CMA-30-13-315.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/1193/sizes/CMA-30-13-315-420.jpg,3.0
Plaque of Man's Head,1890-1910,Ceramic,Decorative Arts and Design,2.125,2.5,0.25,Ceramics,"unknown Dutch, Delft",Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/8254/CMA-32-6-1.jpg,1.1,https://cmoa-collection-images.s3.amazonaws.com/thing/8254/sizes/CMA-32-6-1-420.jpg,22.0
Side chair (Chippendale),c. 1782-1795,mahogany,Decorative Arts and Design,21.0,38.75,2.75,furniture,"unknown American, PA, Philadelphia",American,https://cmoa-collection-images.s3.amazonaws.com/thing/149482/34.2.19.jpg,1.15,https://cmoa-collection-images.s3.amazonaws.com/thing/149482/sizes/34.2.19-420.jpg,23.0
Tea Caddy (George III),1784-1785,"silver, sterling standard",Decorative Arts and Design,5.125,5.5,3.75,containers,William Plummer,English,https://cmoa-collection-images.s3.amazonaws.com/thing/5919/CMA-34-2-5.jpg,2.35,https://cmoa-collection-images.s3.amazonaws.com/thing/5919/sizes/CMA-34-2-5-420.jpg,47.0
Tea Caddy (George III),1801-1802,"silver, sterling standard",Decorative Arts and Design,0.0,6.0,3.25,containers,"unknown English, London",English,https://cmoa-collection-images.s3.amazonaws.com/thing/2131/CMA-34-2-6.jpg,2.35,https://cmoa-collection-images.s3.amazonaws.com/thing/2131/sizes/CMA-34-2-6-420.jpg,47.0
Pi (disc),17th-18th century,jade,Decorative Arts and Design,0.0,0.0,0.25,sculpture,unknown Chinese,Chinese,https://cmoa-collection-images.s3.amazonaws.com/thing/1196/CMA-35-2-9.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/1196/sizes/CMA-35-2-9-420.jpg,11.0
Tile in Frame,18th century,Earthenware,Decorative Arts and Design,5.0,5.0,0.375,Ceramics,"unknown Dutch, Delft",Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/1867/CMA-37-3-157.jpg,1.1,https://cmoa-collection-images.s3.amazonaws.com/thing/1867/sizes/CMA-37-3-157-420.jpg,22.0
Tile,no date,Earthenware,Decorative Arts and Design,5.0,4.875,0.375,Ceramics,"unknown Dutch, Delft",Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/1866/CMA-37-3-158.jpg,1.1,https://cmoa-collection-images.s3.amazonaws.com/thing/1866/sizes/CMA-37-3-158-420.jpg,22.0
Novelty Vase,1900-1929,blown glass,Decorative Arts and Design,0.0,10.0,0.0,Glass,Aaron Bloom|H.C. Fry Glass Company,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/0911/CMA-39-1-2.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/0911/sizes/CMA-39-1-2-420.jpg,44.0
Portrait of E. Berry Wall,1938,oil on canvas,Fine Arts,38.0,48.5,2.0,paintings,Kees van Dongen,Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/24317/1007086.jpg,1.45,https://cmoa-collection-images.s3.amazonaws.com/thing/24317/sizes/1007086-420.jpg,29.0
The Beggar Boy,19th century,oil on canvas,Fine Arts,30.75,44.0,3.5,paintings,unknown Spanish,Spanish,https://cmoa-collection-images.s3.amazonaws.com/thing/151564/40.5.1.jpg,1.05,https://cmoa-collection-images.s3.amazonaws.com/thing/151564/sizes/40.5.1-420.jpg,21.0
Madonna and Child,17th century,oil on canvas,Fine Arts,32.75,42.25,3.25,paintings,School of Granada,Spanish,https://cmoa-collection-images.s3.amazonaws.com/thing/171695/1007235.jpg,1.05,https://cmoa-collection-images.s3.amazonaws.com/thing/171695/sizes/1007235-420.jpg,21.0
Fiesta in Mallorca,1926,oil on canvas,Fine Arts,49.0,39.25,1.75,paintings,Joan Junyer,Spanish,https://cmoa-collection-images.s3.amazonaws.com/thing/150461/42.3.1.jpg,1.05,https://cmoa-collection-images.s3.amazonaws.com/thing/150461/sizes/42.3.1-420.jpg,21.0
Madelena Comitissa Ab Helffenstein,1593,engraving,Fine Arts,14.25,19.25,0.0,prints,Dominicus Custos,Netherlandish,https://cmoa-collection-images.s3.amazonaws.com/thing/101761/1007450.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/101761/sizes/1007450-420.jpg,1.0
Portrait of Raphael,1860,engraving on paper,Fine Arts,22.0,28.0,0.0,prints,Eduard Mandel|Raphael,German|Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/114728/1007452-image.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/114728/sizes/1007452-image-420.jpg,4.0
Portrait of Hendrick Goltzius,1649,engraving,Fine Arts,16.0,22.0,0.0,prints,Jonas Suyderhoef|Pieter Soutman,Dutch|Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/102156/1007453.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/102156/sizes/1007453-420.jpg,17.0
"Venus, Eros, and Athena",1510-1520,engraving,Fine Arts,14.25,19.25,0.0,prints,Marcantonio Raimondi|Raphael,Italian|Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/101634/1007458.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/101634/sizes/1007458-420.jpg,10.0
La Galerie des Glaces,1927,oil on Masonite,Fine Arts,25.5,34.75,1.25,paintings,William Bruce Ellis Ranken,Scottish,https://cmoa-collection-images.s3.amazonaws.com/thing/126432/1007473.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/126432/sizes/1007473-420.jpg,2.0
Zapata,1932,lithograph on paper,Fine Arts,22.0,28.0,0.0,prints,Diego Rivera,Mexican,https://cmoa-collection-images.s3.amazonaws.com/thing/112964/1007589.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/112964/sizes/1007589-420.jpg,12.0
Zapata,1930,lithograph on paper,Fine Arts,22.0,28.0,0.0,prints,David Alfaro Siqueiros,Mexican,https://cmoa-collection-images.s3.amazonaws.com/thing/115888/1007592.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/115888/sizes/1007592-420.jpg,12.0
"Philippe II, King of Spain",c. 1640-1650,engraving,Fine Arts,10.25,12.25,0.0,prints,Jean Morin|Titian,French|Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/105598/1007627.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/105598/sizes/1007627-420.jpg,5.0
"Anne Sophie Herbert, Countess of Carnarvon",c. 1640-1650,engraving,Fine Arts,10.125,12.875,0.0,prints,Jean Morin|Anthony van Dyck,French|Flemish,https://cmoa-collection-images.s3.amazonaws.com/thing/105588/1007635.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/105588/sizes/1007635-420.jpg,7.0
Le Cardinal Guido Bentivoglio,c. 1640-1650,engraving,Fine Arts,9.313,11.688,0.0,prints,Jean Morin|Anthony van Dyck,French|Flemish,https://cmoa-collection-images.s3.amazonaws.com/thing/105590/1007655.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/105590/sizes/1007655-420.jpg,7.0
Jacques-Auguste de Thou,c. 1640-1650,engraving,Fine Arts,10.375,12.875,0.0,prints,Jean Morin|Ferdinand Elle,French|Flemish,https://cmoa-collection-images.s3.amazonaws.com/thing/105594/1007659.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/105594/sizes/1007659-420.jpg,7.0
Nicolas Chrystin,c. 1640-1650,engraving,Fine Arts,10.188,12.5,0.0,prints,Jean Morin|Anthony van Dyck,French|Flemish,https://cmoa-collection-images.s3.amazonaws.com/thing/105595/1007661.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/105595/sizes/1007661-420.jpg,7.0
Creamer (Westward-Ho),c. 1870-1880,pressed glass,Decorative Arts and Design,3.625,7.0,6.0,Glass,Jacobus|Gillinder and Sons,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/0030/CMA-46-2-10.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/0030/sizes/CMA-46-2-10-420.jpg,44.0
Cruet,c. mid- to late-19th century,pressed glass,Decorative Arts and Design,2.5,6.625,3.0,Glass,Boston & Sandwich Glass Co.|New England Glass Co.,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/0923/CMA-46-2-115-A-B.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/0923/sizes/CMA-46-2-115-A-B-420.jpg,44.0
Goblet (Ribbed Palm),1850-1875,pressed glass,Decorative Arts and Design,0.0,6.25,0.0,containers,McKee and Brothers|Boston & Sandwich Glass Co.,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/2772/CMA-46-2-116.jpg,1.5,https://cmoa-collection-images.s3.amazonaws.com/thing/2772/sizes/CMA-46-2-116-420.jpg,30.0
Pitcher,19th century,pressed glass,Decorative Arts and Design,5.0,9.25,7.5,Glass,McKee and Brothers|Boston & Sandwich Glass Co.,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/0928/CMA-46-2-125.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/0928/sizes/CMA-46-2-125-420.jpg,44.0
Spoon holder (Jumbo),c. 1884,pressed glass,Decorative Arts and Design,0.0,11.375,0.0,Glass,Canton Glass Works|David Barker,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/0934/CMA-46-2-142.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/0934/sizes/CMA-46-2-142-420.jpg,44.0
Dessert dish (Westward-Ho),c. 1870-1880,pressed glass,Decorative Arts and Design,0.0,2.75,0.0,Glass,Jacobus|Gillinder and Sons,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/0947/CMA-46-2-177.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/0947/sizes/CMA-46-2-177-420.jpg,44.0
Paperweight (Frosted Lion),c. 1876,pressed glass,Decorative Arts and Design,5.5,2.75,2.75,Glass,Jacobus|Gillinder and Sons,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/0948/CMA-46-2-178a.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/0948/sizes/CMA-46-2-178a-420.jpg,44.0
Platter (the Signers Platter),1875 (patented),pressed glass,Decorative Arts and Design,13.125,1.5,9.5,Glass,James C. Gill|Gillinder and Sons,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/0950/CMA-46-2-201.jpg,2.2,https://cmoa-collection-images.s3.amazonaws.com/thing/0950/sizes/CMA-46-2-201-420.jpg,44.0
Vessel,c. 1850,glass,Decorative Arts and Design,0.0,4.062,0.0,Glass,unknown French,French,https://cmoa-collection-images.s3.amazonaws.com/thing/2861/CMA-46-2-235.jpg,1.0,https://cmoa-collection-images.s3.amazonaws.com/thing/2861/sizes/CMA-46-2-235-420.jpg,9.0
Cake plate,1878,pressed glass,Decorative Arts and Design,0.0,8.125,0.0,containers,John Ernest Miller|George Duncan and Sons,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/2692/CMA-46-2-236.jpg,1.5,https://cmoa-collection-images.s3.amazonaws.com/thing/2692/sizes/CMA-46-2-236-420.jpg,30.0
Cake plate,1878,pressed glass,Decorative Arts and Design,0.0,6.187,0.0,containers,John Ernest Miller|George Duncan and Sons,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/0955/CMA-46-2-237.jpg,1.5,https://cmoa-collection-images.s3.amazonaws.com/thing/0955/sizes/CMA-46-2-237-420.jpg,30.0
